Model,RTH1004
SerialNumber,105703
Firmware Version,'1.80.3.4'

Acquisition Time Stamp,2024-02-19 12:50:08.898166757,2024-02-19 12:50:08.898166757
-3.58584,121.427,0
-3.5858,120.8,-0.15686
-3.58576,120.8,-0.15686
-3.58572,120.8,-0.15686
-3.58568,120.8,-0.15686
-3.58564,120.8,-0.31373
-3.5856,120.8,-0.15686
-3.58556,120.8,0
-3.58552,120.8,0
-3.58548,120.8,0
-3.58544,120.8,0
-3.5854,120.8,0
-3.58536,120.173,0
-3.58532,120.173,4.2353
-3.58528,120.8,0.15686
-3.58524,120.173,1.098
-3.5852,120.8,1.5686
-3.58516,120.8,1.5686
-3.58512,120.173,2.0392
-3.58508,120.8,2.3529
-3.58504,120.173,2.6667
-3.585,120.173,2.9804
-3.58496,120.173,3.2941
-3.58492,120.173,3.6078
-3.58488,120.8,3.7647
-3.58484,120.173,3.9216
-3.5848,120.173,4.2353
-3.58476,120.173,4.3922
-3.58472,120.173,4.549
-3.58468,120.173,4.7059
-3.58464,120.173,4.8627
-3.5846,120.173,5.0196
-3.58456,120.173,5.1765
-3.58452,120.173,5.3333
-3.58448,120.173,5.4902
-3.58444,120.173,5.4902
-3.5844,120.173,5.6471
-3.58436,120.173,5.6471
-3.58432,120.173,5.6471
-3.58428,120.173,5.8039
-3.58424,120.173,5.8039
-3.5842,120.173,5.8039
-3.58416,120.173,5.8039
-3.58412,120.173,5.8039
-3.58408,120.173,5.8039
-3.58404,120.173,5.8039
-3.584,120.173,5.6471
-3.58396,120.173,5.6471
-3.58392,120.173,5.4902
-3.58388,120.173,5.3333
-3.58384,120.173,5.1765
-3.5838,120.173,5.1765
-3.58376,120.173,5.0196
-3.58372,120.173,4.8627
-3.58368,120.173,4.8627
-3.58364,119.545,4.549
-3.5836,120.173,4.3922
-3.58356,120.173,4.2353
-3.58352,120.173,4.0784
-3.58348,120.173,3.7647
-3.58344,120.173,3.6078
-3.5834,120.173,3.2941
-3.58336,120.173,3.1373
-3.58332,120.173,2.9804
-3.58328,120.173,2.6667
-3.58324,120.173,2.3529
-3.5832,120.173,2.1961
-3.58316,120.173,1.8824
-3.58312,120.173,1.5686
-3.58308,120.173,1.2549
-3.58304,120.173,0.94118
-3.583,120.173,0.62745
-3.58296,120.173,0.31373
-3.58292,120.173,-0.15686
-3.58288,120.173,-0.31373
-3.58284,120.173,-0.31373
-3.5828,120.173,-0.31373
-3.58276,120.173,-0.31373
-3.58272,120.173,-0.31373
-3.58268,120.173,-0.15686
-3.58264,120.173,0
-3.5826,120.173,0
-3.58256,120.173,0
-3.58252,120.173,0
-3.58248,120.173,0
-3.58244,120.173,-0.15686
-3.5824,120.173,-0.15686
-3.58236,120.173,-0.15686
-3.58232,120.173,-0.15686
-3.58228,120.173,-0.15686
-3.58224,120.173,-0.15686
-3.5822,120.173,0
-3.58216,120.173,-0.15686
-3.58212,120.8,0
-3.58208,120.8,0
-3.58204,120.8,0
-3.582,120.8,-0.15686
-3.58196,120.8,1.098
-3.58192,120.8,0
-3.58188,120.8,1.098
-3.58184,121.427,1.4118
-3.5818,121.427,2.1961
-3.58176,121.427,2.3529
-3.58172,120.8,2.6667
-3.58168,120.8,2.9804
-3.58164,120.8,3.2941
-3.5816,120.8,3.451
-3.58156,120.8,3.7647
-3.58152,121.427,3.9216
-3.58148,120.8,4.2353
-3.58144,120.8,4.3922
-3.5814,120.8,4.549
-3.58136,120.8,4.8627
-3.58132,121.427,5.0196
-3.58128,121.427,5.1765
-3.58124,121.427,5.3333
-3.5812,121.427,5.3333
-3.58116,120.8,5.4902
-3.58112,121.427,5.6471
-3.58108,121.427,5.6471
-3.58104,121.427,5.8039
-3.581,121.427,5.9608
-3.58096,120.8,5.8039
-3.58092,120.8,5.9608
-3.58088,120.8,5.9608
-3.58084,120.8,5.9608
-3.5808,120.8,5.9608
-3.58076,120.8,5.9608
-3.58072,120.8,5.9608
-3.58068,120.8,5.8039
-3.58064,120.8,5.8039
-3.5806,120.8,5.8039
-3.58056,120.8,5.6471
-3.58052,120.8,5.6471
-3.58048,120.8,5.3333
-3.58044,120.8,5.3333
-3.5804,120.8,5.1765
-3.58036,120.8,5.0196
-3.58032,120.8,4.8627
-3.58028,120.8,4.7059
-3.58024,120.8,4.549
-3.5802,120.8,4.3922
-3.58016,120.8,4.0784
-3.58012,120.8,3.9216
-3.58008,120.8,3.7647
-3.58004,120.8,3.6078
-3.58,120.8,3.2941
-3.57996,120.8,2.9804
-3.57992,120.8,2.6667
-3.57988,120.173,2.5098
-3.57984,120.173,2.1961
-3.5798,120.173,1.8824
-3.57976,120.173,1.5686
-3.57972,120.173,1.2549
-3.57968,120.173,0.94118
-3.57964,120.173,0.62745
-3.5796,120.173,0.31373
-3.57956,120.173,0
-3.57952,120.173,-0.15686
-3.57948,120.173,-0.31373
-3.57944,120.173,-0.31373
-3.5794,120.173,-0.31373
-3.57936,120.173,-0.15686
-3.57932,120.173,-0.15686
-3.57928,120.173,0
-3.57924,120.173,0
-3.5792,120.173,0.15686
-3.57916,120.173,0.15686
-3.57912,120.173,0.15686
-3.57908,120.173,0
-3.57904,120.173,-0.15686
-3.579,120.173,-0.15686
-3.57896,120.173,-0.15686
-3.57892,119.545,-0.15686
-3.57888,120.173,0
-3.57884,120.173,0
-3.5788,119.545,0
-3.57876,120.173,0.15686
-3.57872,120.173,0
-3.57868,119.545,-0.15686
-3.57864,120.173,-0.31373
-3.5786,119.545,0.94118
-3.57856,119.545,1.7255
-3.57852,120.173,1.7255
-3.57848,120.173,2.1961
-3.57844,119.545,2.3529
-3.5784,120.173,2.8235
-3.57836,119.545,2.9804
-3.57832,120.173,3.451
-3.57828,119.545,3.6078
-3.57824,119.545,3.9216
-3.5782,119.545,4.0784
-3.57816,119.545,4.3922
-3.57812,120.173,4.549
-3.57808,119.545,4.7059
-3.57804,119.545,4.8627
-3.578,119.545,5.1765
-3.57796,119.545,5.1765
-3.57792,119.545,5.3333
-3.57788,120.173,5.4902
-3.57784,119.545,5.6471
-3.5778,120.173,5.8039
-3.57776,120.173,5.8039
-3.57772,120.173,5.9608
-3.57768,120.173,5.9608
-3.57764,120.173,6.1176
-3.5776,120.173,6.1176
-3.57756,120.173,6.1176
-3.57752,120.173,6.1176
-3.57748,120.173,6.1176
-3.57744,120.173,6.1176
-3.5774,120.173,5.9608
-3.57736,120.173,5.9608
-3.57732,120.173,5.9608
-3.57728,120.173,5.8039
-3.57724,120.173,5.8039
-3.5772,120.173,5.6471
-3.57716,120.173,5.4902
-3.57712,120.173,5.4902
-3.57708,120.173,5.3333
-3.57704,120.173,5.1765
-3.577,120.173,5.0196
-3.57696,120.173,4.7059
-3.57692,120.173,4.549
-3.57688,120.173,4.3922
-3.57684,120.173,4.2353
-3.5768,120.173,4.0784
-3.57676,120.173,3.9216
-3.57672,120.8,3.6078
-3.57668,120.173,3.2941
-3.57664,120.173,3.1373
-3.5766,120.8,2.8235
-3.57656,120.8,2.5098
-3.57652,120.8,2.1961
-3.57648,120.8,2.0392
-3.57644,120.8,1.5686
-3.5764,120.8,1.4118
-3.57636,120.8,0.94118
-3.57632,120.8,0.62745
-3.57628,120.8,0.47059
-3.57624,120.8,0
-3.5762,120.8,-0.15686
-3.57616,120.8,-0.31373
-3.57612,120.8,-0.47059
-3.57608,120.8,-0.31373
-3.57604,120.8,-0.31373
-3.576,120.8,-0.15686
-3.57596,120.8,0
-3.57592,120.8,0
-3.57588,120.8,0.15686
-3.57584,120.8,0.15686
-3.5758,120.8,0
-3.57576,120.8,0
-3.57572,120.8,-0.15686
-3.57568,120.8,-0.15686
-3.57564,120.8,-0.15686
-3.5756,120.8,-0.15686
-3.57556,120.8,-0.15686
-3.57552,120.8,0
-3.57548,120.8,0
-3.57544,120.8,0
-3.5754,120.8,0
-3.57536,120.8,0
-3.57532,120.8,1.2549
-3.57528,120.8,0
-3.57524,120.8,2.0392
-3.5752,120.8,1.4118
-3.57516,120.8,2.1961
-3.57512,120.8,2.3529
-3.57508,120.8,2.6667
-3.57504,120.8,2.9804
-3.575,120.8,3.2941
-3.57496,120.8,3.6078
-3.57492,120.8,3.9216
-3.57488,120.8,4.0784
-3.57484,120.8,4.2353
-3.5748,120.8,4.3922
-3.57476,120.8,4.549
-3.57472,120.8,4.8627
-3.57468,120.8,5.0196
-3.57464,120.8,5.1765
-3.5746,120.8,5.3333
-3.57456,120.8,5.4902
-3.57452,120.8,5.4902
-3.57448,120.8,5.6471
-3.57444,120.8,5.8039
-3.5744,120.173,5.8039
-3.57436,120.173,5.9608
-3.57432,120.173,5.9608
-3.57428,120.173,5.9608
-3.57424,120.173,5.9608
-3.5742,120.173,5.9608
-3.57416,120.173,5.9608
-3.57412,120.173,5.9608
-3.57408,120.173,5.9608
-3.57404,120.173,5.9608
-3.574,120.173,5.9608
-3.57396,120.173,5.8039
-3.57392,120.173,5.6471
-3.57388,120.173,5.6471
-3.57384,120.173,5.4902
-3.5738,120.173,5.4902
-3.57376,120.173,5.1765
-3.57372,120.173,5.0196
-3.57368,120.173,5.0196
-3.57364,120.173,4.7059
-3.5736,120.173,4.549
-3.57356,120.173,4.3922
-3.57352,119.545,4.2353
-3.57348,120.173,4.0784
-3.57344,119.545,3.9216
-3.5734,119.545,3.6078
-3.57336,119.545,3.451
-3.57332,119.545,3.1373
-3.57328,119.545,2.8235
-3.57324,119.545,2.6667
-3.5732,119.545,2.3529
-3.57316,119.545,2.0392
-3.57312,119.545,1.8824
-3.57308,119.545,1.5686
-3.57304,119.545,1.2549
-3.573,119.545,0.94118
-3.57296,119.545,0.47059
-3.57292,119.545,0.15686
-3.57288,119.545,-0.15686
-3.57284,119.545,-0.31373
-3.5728,119.545,-0.31373
-3.57276,119.545,-0.31373
-3.57272,119.545,-0.31373
-3.57268,119.545,-0.15686
-3.57264,119.545,0
-3.5726,119.545,0
-3.57256,119.545,0.15686
-3.57252,119.545,0.15686
-3.57248,119.545,0.15686
-3.57244,119.545,0
-3.5724,119.545,0
-3.57236,119.545,-0.15686
-3.57232,119.545,-0.15686
-3.57228,119.545,-0.15686
-3.57224,119.545,0
-3.5722,119.545,0
-3.57216,119.545,0
-3.57212,119.545,0
-3.57208,119.545,0
-3.57204,119.545,0
-3.572,119.545,0
-3.57196,119.545,-0.62745
-3.57192,119.545,0.78431
-3.57188,119.545,1.5686
-3.57184,119.545,1.5686
-3.5718,119.545,2.0392
-3.57176,119.545,2.3529
-3.57172,119.545,2.6667
-3.57168,119.545,2.9804
-3.57164,119.545,3.1373
-3.5716,119.545,3.451
-3.57156,119.545,3.7647
-3.57152,119.545,3.9216
-3.57148,119.545,4.0784
-3.57144,120.173,4.3922
-3.5714,119.545,4.549
-3.57136,120.173,4.7059
-3.57132,120.173,4.8627
-3.57128,120.173,5.0196
-3.57124,120.173,5.1765
-3.5712,120.173,5.3333
-3.57116,120.173,5.4902
-3.57112,120.173,5.6471
-3.57108,120.173,5.6471
-3.57104,120.173,5.8039
-3.571,120.173,5.8039
-3.57096,120.173,5.8039
-3.57092,120.173,5.9608
-3.57088,120.173,5.9608
-3.57084,120.173,5.9608
-3.5708,120.173,5.9608
-3.57076,120.173,5.9608
-3.57072,120.173,5.8039
-3.57068,120.8,5.8039
-3.57064,120.173,5.6471
-3.5706,120.8,5.6471
-3.57056,120.173,5.6471
-3.57052,120.173,5.6471
-3.57048,120.173,5.4902
-3.57044,120.173,5.3333
-3.5704,120.173,5.1765
-3.57036,120.8,5.0196
-3.57032,120.8,4.8627
-3.57028,120.8,4.7059
-3.57024,120.8,4.3922
-3.5702,120.173,4.2353
-3.57016,120.8,4.0784
-3.57012,120.8,3.9216
-3.57008,120.8,3.6078
-3.57004,120.8,3.451
-3.57,120.8,3.1373
-3.56996,120.8,2.9804
-3.56992,120.8,2.6667
-3.56988,120.8,2.5098
-3.56984,120.8,2.0392
-3.5698,120.8,1.8824
-3.56976,120.8,1.5686
-3.56972,120.8,1.2549
-3.56968,120.8,0.94118
-3.56964,120.8,0.47059
-3.5696,120.8,0.15686
-3.56956,120.8,-0.15686
-3.56952,120.8,-0.15686
-3.56948,120.8,-0.31373
-3.56944,120.8,-0.31373
-3.5694,120.8,-0.31373
-3.56936,120.8,-0.15686
-3.56932,120.8,-0.15686
-3.56928,120.8,0
-3.56924,120.8,0
-3.5692,120.8,0.15686
-3.56916,120.8,0
-3.56912,120.173,0
-3.56908,120.8,0
-3.56904,120.173,-0.15686
-3.569,120.173,0
-3.56896,120.173,-0.15686
-3.56892,120.173,-0.15686
-3.56888,120.8,-0.15686
-3.56884,120.173,-0.15686
-3.5688,120.173,0
-3.56876,120.173,0
-3.56872,120.8,0
-3.56868,120.173,1.2549
-3.56864,120.173,0
-3.5686,120.173,2.9804
-3.56856,120.173,1.4118
-3.56852,120.173,2.1961
-3.56848,120.173,2.3529
-3.56844,120.173,2.8235
-3.5684,120.173,3.1373
-3.56836,120.173,3.451
-3.56832,120.173,3.7647
-3.56828,120.173,3.9216
-3.56824,120.173,4.2353
-3.5682,120.173,4.3922
-3.56816,119.545,4.7059
-3.56812,120.173,4.8627
-3.56808,120.173,5.1765
-3.56804,119.545,5.3333
-3.568,119.545,5.3333
-3.56796,119.545,5.6471
-3.56792,119.545,5.8039
-3.56788,119.545,5.9608
-3.56784,119.545,5.9608
-3.5678,119.545,6.1176
-3.56776,119.545,6.1176
-3.56772,119.545,6.2745
-3.56768,119.545,6.4314
-3.56764,119.545,6.2745
-3.5676,119.545,6.4314
-3.56756,119.545,6.4314
-3.56752,119.545,6.4314
-3.56748,119.545,6.4314
-3.56744,119.545,6.4314
-3.5674,119.545,6.4314
-3.56736,119.545,6.2745
-3.56732,119.545,6.2745
-3.56728,119.545,6.2745
-3.56724,119.545,6.1176
-3.5672,118.918,5.9608
-3.56716,118.918,5.8039
-3.56712,119.545,5.8039
-3.56708,118.918,5.6471
-3.56704,119.545,5.6471
-3.567,119.545,5.3333
-3.56696,118.918,5.1765
-3.56692,119.545,5.0196
-3.56688,118.918,4.8627
-3.56684,118.918,4.7059
-3.5668,118.918,4.3922
-3.56676,118.918,4.2353
-3.56672,118.918,3.9216
-3.56668,118.918,3.7647
-3.56664,118.918,3.451
-3.5666,118.918,3.2941
-3.56656,118.918,2.8235
-3.56652,118.918,2.6667
-3.56648,119.545,2.3529
-3.56644,118.918,2.0392
-3.5664,119.545,1.7255
-3.56636,119.545,1.4118
-3.56632,118.918,1.098
-3.56628,119.545,0.62745
-3.56624,118.918,0.31373
-3.5662,118.918,0
-3.56616,119.545,-0.15686
-3.56612,119.545,-0.31373
-3.56608,119.545,-0.31373
-3.56604,119.545,-0.31373
-3.566,119.545,-0.31373
-3.56596,119.545,0
-3.56592,119.545,0
-3.56588,119.545,0.15686
-3.56584,119.545,0.15686
-3.5658,119.545,0.15686
-3.56576,119.545,0
-3.56572,119.545,0
-3.56568,119.545,-0.15686
-3.56564,119.545,-0.15686
-3.5656,119.545,-0.15686
-3.56556,119.545,-0.15686
-3.56552,120.173,-0.15686
-3.56548,119.545,-0.15686
-3.56544,120.173,0
-3.5654,120.173,0
-3.56536,120.173,-1.7255
-3.56532,120.173,0.47059
-3.56528,120.173,1.2549
-3.56524,120.173,1.8824
-3.5652,120.173,1.7255
-3.56516,120.173,2.3529
-3.56512,120.173,2.5098
-3.56508,120.173,2.8235
-3.56504,120.173,3.1373
-3.565,120.173,3.451
-3.56496,120.173,3.7647
-3.56492,120.173,4.0784
-3.56488,120.173,4.2353
-3.56484,120.173,4.549
-3.5648,120.173,4.7059
-3.56476,120.173,4.8627
-3.56472,120.173,5.0196
-3.56468,120.173,5.1765
-3.56464,120.173,5.3333
-3.5646,120.173,5.6471
-3.56456,120.8,5.8039
-3.56452,120.8,5.8039
-3.56448,120.173,5.9608
-3.56444,120.8,6.1176
-3.5644,120.173,6.1176
-3.56436,120.173,6.1176
-3.56432,120.173,6.2745
-3.56428,120.173,6.2745
-3.56424,120.173,6.2745
-3.5642,120.173,6.2745
-3.56416,120.173,6.2745
-3.56412,120.8,6.2745
-3.56408,120.173,6.2745
-3.56404,120.173,6.2745
-3.564,120.173,6.1176
-3.56396,120.173,6.1176
-3.56392,120.8,6.1176
-3.56388,120.8,5.9608
-3.56384,120.173,5.9608
-3.5638,120.173,5.6471
-3.56376,120.8,5.4902
-3.56372,120.173,5.4902
-3.56368,120.8,5.3333
-3.56364,120.173,5.1765
-3.5636,120.8,5.0196
-3.56356,120.173,4.7059
-3.56352,120.173,4.549
-3.56348,120.8,4.3922
-3.56344,120.8,4.2353
-3.5634,120.8,3.9216
-3.56336,120.8,3.7647
-3.56332,120.173,3.451
-3.56328,120.173,3.1373
-3.56324,120.173,2.8235
-3.5632,120.173,2.6667
-3.56316,120.173,2.3529
-3.56312,120.173,2.0392
-3.56308,120.173,1.7255
-3.56304,120.173,1.4118
-3.563,120.173,1.098
-3.56296,120.173,0.78431
-3.56292,119.545,0.31373
-3.56288,119.545,0
-3.56284,120.173,-0.15686
-3.5628,119.545,-0.47059
-3.56276,120.173,-0.47059
-3.56272,120.173,-0.47059
-3.56268,119.545,-0.31373
-3.56264,119.545,-0.31373
-3.5626,119.545,-0.15686
-3.56256,119.545,0
-3.56252,119.545,0
-3.56248,119.545,0
-3.56244,119.545,0
-3.5624,119.545,-0.15686
-3.56236,119.545,-0.15686
-3.56232,119.545,-0.15686
-3.56228,119.545,-0.31373
-3.56224,119.545,-0.15686
-3.5622,119.545,-0.15686
-3.56216,119.545,-0.15686
-3.56212,119.545,0
-3.56208,119.545,0
-3.56204,118.918,1.4118
-3.562,119.545,-0.31373
-3.56196,119.545,1.2549
-3.56192,119.545,1.5686
-3.56188,119.545,2.1961
-3.56184,119.545,2.5098
-3.5618,119.545,2.8235
-3.56176,119.545,3.2941
-3.56172,118.918,3.451
-3.56168,119.545,3.7647
-3.56164,119.545,4.0784
-3.5616,118.918,4.3922
-3.56156,119.545,4.549
-3.56152,119.545,4.8627
-3.56148,118.918,5.0196
-3.56144,119.545,5.3333
-3.5614,118.918,5.3333
-3.56136,119.545,5.6471
-3.56132,119.545,5.8039
-3.56128,118.918,5.9608
-3.56124,119.545,6.1176
-3.5612,119.545,6.1176
-3.56116,118.918,6.4314
-3.56112,118.918,6.4314
-3.56108,118.918,6.5882
-3.56104,118.918,6.5882
-3.561,119.545,6.5882
-3.56096,118.918,6.7451
-3.56092,119.545,6.7451
-3.56088,119.545,6.7451
-3.56084,118.918,6.7451
-3.5608,119.545,6.7451
-3.56076,119.545,6.7451
-3.56072,118.918,6.7451
-3.56068,119.545,6.5882
-3.56064,118.918,6.5882
-3.5606,119.545,6.5882
-3.56056,119.545,6.4314
-3.56052,119.545,6.2745
-3.56048,119.545,6.2745
-3.56044,119.545,6.1176
-3.5604,119.545,5.9608
-3.56036,119.545,5.8039
-3.56032,119.545,5.6471
-3.56028,119.545,5.4902
-3.56024,119.545,5.3333
-3.5602,119.545,5.1765
-3.56016,119.545,5.0196
-3.56012,119.545,4.7059
-3.56008,119.545,4.549
-3.56004,119.545,4.3922
-3.56,119.545,4.0784
-3.55996,120.173,3.7647
-3.55992,120.173,3.6078
-3.55988,119.545,3.2941
-3.55984,120.173,2.9804
-3.5598,120.173,2.8235
-3.55976,119.545,2.3529
-3.55972,120.173,2.1961
-3.55968,119.545,1.7255
-3.55964,120.173,1.4118
-3.5596,120.173,1.098
-3.55956,120.173,0.62745
-3.55952,120.173,0.31373
-3.55948,120.173,0
-3.55944,120.173,-0.15686
-3.5594,120.173,-0.31373
-3.55936,120.173,-0.31373
-3.55932,120.173,-0.31373
-3.55928,120.8,-0.31373
-3.55924,120.173,-0.15686
-3.5592,120.173,0
-3.55916,120.173,0.15686
-3.55912,120.173,0.15686
-3.55908,120.8,0.15686
-3.55904,120.173,0
-3.559,120.173,0
-3.55896,120.8,0
-3.55892,120.173,-0.15686
-3.55888,120.8,-0.15686
-3.55884,120.8,-0.15686
-3.5588,120.8,-0.15686
-3.55876,120.8,0
-3.55872,120.8,10.824
-3.55868,120.8,0.62745
-3.55864,120.8,1.2549
-3.5586,120.8,1.7255
