Model,RTH1004
SerialNumber,105703
Firmware Version,'1.80.3.4'

Acquisition Time Stamp,2024-02-19 12:50:08.898166757,2024-02-19 12:50:08.898166757
-4.99124,-104.212,-5.8039
-4.9912,-104.212,-5.4902
-4.99116,-104.212,-4.8627
-4.99112,-104.212,-4.549
-4.99108,-104.212,-3.9216
-4.99104,-104.212,-3.451
-4.991,-104.212,-6.2745
-4.99096,-104.212,-2.8235
-4.99092,-104.212,-6.1176
-4.99088,-104.212,-5.0196
-4.99084,-104.212,-6.4314
-4.9908,-104.212,-6.5882
-4.99076,-104.212,-7.0588
-4.99072,-104.212,-7.6863
-4.99068,-104.212,-8
-4.99064,-104.212,-8.6275
-4.9906,-104.212,-8.9412
-4.99056,-104.212,-9.4118
-4.99052,-104.212,-9.7255
-4.99048,-104.212,-10.196
-4.99044,-104.212,-10.51
-4.9904,-104.212,-10.824
-4.99036,-104.212,-11.137
-4.99032,-104.212,-11.451
-4.99028,-104.212,-11.765
-4.99024,-104.212,-11.922
-4.9902,-104.212,-12.392
-4.99016,-104.212,-12.549
-4.99012,-104.212,-12.706
-4.99008,-104.212,-13.02
-4.99004,-104.212,-13.176
-4.99,-104.212,-13.49
-4.98996,-104.212,-13.647
-4.98992,-103.898,-13.961
-4.98988,-103.898,-13.961
-4.98984,-104.212,-14.118
-4.9898,-103.898,-14.275
-4.98976,-103.898,-14.431
-4.98972,-103.898,-14.588
-4.98968,-103.898,-14.588
-4.98964,-104.212,-14.745
-4.9896,-103.898,-14.745
-4.98956,-103.898,-14.902
-4.98952,-103.898,-14.902
-4.98948,-103.898,-14.902
-4.98944,-103.898,-14.902
-4.9894,-103.898,-14.902
-4.98936,-103.898,-14.902
-4.98932,-103.898,-14.902
-4.98928,-103.898,-14.745
-4.98924,-103.898,-14.588
-4.9892,-103.584,-14.588
-4.98916,-103.584,-14.431
-4.98912,-103.584,-14.431
-4.98908,-103.584,-14.275
-4.98904,-103.584,-14.118
-4.989,-103.584,-13.961
-4.98896,-103.584,-13.804
-4.98892,-103.584,-13.647
-4.98888,-103.584,-13.49
-4.98884,-103.584,-13.176
-4.9888,-103.584,-13.02
-4.98876,-103.584,-12.706
-4.98872,-103.584,-12.549
-4.98868,-103.584,-12.392
-4.98864,-103.584,-12.078
-4.9886,-103.584,-11.765
-4.98856,-103.584,-11.608
-4.98852,-103.584,-11.294
-4.98848,-103.271,-10.98
-4.98844,-103.584,-10.667
-4.9884,-103.271,-10.353
-4.98836,-103.271,-10.039
-4.98832,-103.271,-9.7255
-4.98828,-103.271,-9.4118
-4.98824,-103.271,-8.9412
-4.9882,-103.271,-8.4706
-4.98816,-103.271,-8.1569
-4.98812,-103.271,-7.8431
-4.98808,-103.271,-7.3725
-4.98804,-103.271,-6.902
-4.988,-103.271,-6.5882
-4.98796,-103.271,-6.1176
-4.98792,-103.271,-5.6471
-4.98788,-103.271,-5.1765
-4.98784,-103.271,-4.7059
-4.9878,-103.271,-4.2353
-4.98776,-103.271,-3.9216
-4.98772,-103.271,-3.2941
-4.98768,-103.271,-2.8235
-4.98764,-103.271,-2.9804
-4.9876,-103.271,-3.1373
-4.98756,-102.957,-5.1765
-4.98752,-103.271,-4.549
-4.98748,-103.271,-5.6471
-4.98744,-103.271,-5.8039
-4.9874,-103.271,-6.5882
-4.98736,-102.957,-6.902
-4.98732,-103.271,-7.3725
-4.98728,-103.271,-7.8431
-4.98724,-102.957,-8.3137
-4.9872,-103.271,-8.7843
-4.98716,-103.271,-9.098
-4.98712,-103.271,-9.4118
-4.98708,-103.271,-9.7255
-4.98704,-102.957,-10.039
-4.987,-103.271,-10.353
-4.98696,-103.271,-10.667
-4.98692,-103.271,-10.98
-4.98688,-103.271,-11.137
-4.98684,-102.957,-11.451
-4.9868,-103.271,-11.765
-4.98676,-103.271,-11.922
-4.98672,-103.271,-12.078
-4.98668,-103.271,-12.235
-4.98664,-103.271,-12.549
-4.9866,-103.271,-12.706
-4.98656,-103.271,-12.863
-4.98652,-103.271,-13.02
-4.98648,-103.584,-13.176
-4.98644,-103.271,-13.333
-4.9864,-103.584,-13.49
-4.98636,-103.584,-13.49
-4.98632,-103.271,-13.647
-4.98628,-103.584,-13.647
-4.98624,-103.584,-13.647
-4.9862,-103.584,-13.804
-4.98616,-103.584,-13.647
-4.98612,-103.584,-13.804
-4.98608,-103.584,-13.804
-4.98604,-103.584,-13.804
-4.986,-103.584,-13.804
-4.98596,-103.898,-13.647
-4.98592,-103.584,-13.49
-4.98588,-103.584,-13.49
-4.98584,-103.584,-13.333
-4.9858,-103.584,-13.333
-4.98576,-103.584,-13.176
-4.98572,-103.898,-13.02
-4.98568,-103.584,-12.863
-4.98564,-103.898,-12.863
-4.9856,-103.584,-12.549
-4.98556,-103.584,-12.392
-4.98552,-103.584,-12.235
-4.98548,-103.584,-12.078
-4.98544,-103.898,-11.765
-4.9854,-103.898,-11.608
-4.98536,-103.898,-11.451
-4.98532,-103.898,-11.137
-4.98528,-103.898,-10.98
-4.98524,-103.898,-10.667
-4.9852,-103.898,-10.353
-4.98516,-103.898,-10.196
-4.98512,-103.898,-9.8824
-4.98508,-104.212,-9.4118
-4.98504,-104.212,-9.098
-4.985,-103.898,-8.9412
-4.98496,-103.898,-8.4706
-4.98492,-104.212,-8.1569
-4.98488,-104.212,-7.8431
-4.98484,-104.212,-7.3725
-4.9848,-104.212,-7.0588
-4.98476,-104.212,-6.5882
-4.98472,-104.212,-6.2745
-4.98468,-104.212,-5.8039
-4.98464,-104.525,-5.3333
-4.9846,-104.212,-5.0196
-4.98456,-104.525,-4.549
-4.98452,-104.525,-4.0784
-4.98448,-104.212,-3.6078
-4.98444,-104.212,-3.1373
-4.9844,-103.898,-2.6667
-4.98436,-103.898,-5.4902
-4.98432,-104.212,-1.8824
-4.98428,-104.212,-5.3333
-4.98424,-104.212,-4.2353
-4.9842,-104.212,-5.6471
-4.98416,-104.212,-5.8039
-4.98412,-104.212,-6.4314
-4.98408,-104.212,-6.902
-4.98404,-104.212,-7.2157
-4.984,-104.212,-7.8431
-4.98396,-103.898,-8.3137
-4.98392,-104.212,-8.6275
-4.98388,-104.212,-8.9412
-4.98384,-104.212,-9.4118
-4.9838,-103.898,-9.8824
-4.98376,-103.898,-10.196
-4.98372,-104.212,-10.51
-4.98368,-103.898,-10.824
-4.98364,-103.898,-10.98
-4.9836,-103.898,-11.451
-4.98356,-103.898,-11.608
-4.98352,-104.212,-11.922
-4.98348,-103.898,-12.078
-4.98344,-103.898,-12.392
-4.9834,-104.212,-12.706
-4.98336,-103.898,-12.706
-4.98332,-103.898,-13.02
-4.98328,-103.898,-13.176
-4.98324,-103.898,-13.333
-4.9832,-103.898,-13.49
-4.98316,-103.898,-13.647
-4.98312,-103.898,-13.804
-4.98308,-103.898,-13.804
-4.98304,-103.898,-14.118
-4.983,-103.898,-13.961
-4.98296,-103.584,-14.118
-4.98292,-103.898,-14.275
-4.98288,-103.898,-14.275
-4.98284,-103.584,-14.275
-4.9828,-103.898,-14.275
-4.98276,-103.584,-14.431
-4.98272,-103.584,-14.275
-4.98268,-103.584,-14.275
-4.98264,-103.584,-14.275
-4.9826,-103.898,-14.118
-4.98256,-103.584,-14.118
-4.98252,-103.584,-14.118
-4.98248,-103.584,-13.961
-4.98244,-103.584,-13.804
-4.9824,-103.584,-13.804
-4.98236,-103.584,-13.647
-4.98232,-103.271,-13.49
-4.98228,-103.584,-13.176
-4.98224,-103.271,-13.176
-4.9822,-103.584,-12.863
-4.98216,-103.271,-12.706
-4.98212,-103.584,-12.549
-4.98208,-103.584,-12.235
-4.98204,-103.271,-12.078
-4.982,-103.271,-11.765
-4.98196,-103.271,-11.608
-4.98192,-103.271,-11.294
-4.98188,-103.271,-10.98
-4.98184,-103.271,-10.667
-4.9818,-103.271,-10.51
-4.98176,-103.271,-10.196
-4.98172,-103.271,-9.7255
-4.98168,-103.271,-9.5686
-4.98164,-103.271,-9.098
-4.9816,-103.271,-8.7843
-4.98156,-103.271,-8.4706
-4.98152,-103.271,-8
-4.98148,-103.271,-7.6863
-4.98144,-103.271,-7.3725
-4.9814,-103.271,-6.902
-4.98136,-103.271,-6.4314
-4.98132,-103.271,-5.9608
-4.98128,-103.271,-5.6471
-4.98124,-103.271,-5.1765
-4.9812,-103.271,-4.7059
-4.98116,-103.271,-4.2353
-4.98112,-103.271,-3.7647
-4.98108,-103.271,-3.2941
-4.98104,-103.898,-2.8235
-4.981,-103.271,-5.1765
-4.98096,-103.271,-3.7647
-4.98092,-102.957,-5.3333
-4.98088,-103.271,-4.8627
-4.98084,-103.271,-6.1176
-4.9808,-103.271,-6.1176
-4.98076,-103.271,-6.7451
-4.98072,-103.271,-7.0588
-4.98068,-103.271,-7.6863
-4.98064,-103.271,-8.1569
-4.9806,-103.271,-8.6275
-4.98056,-103.271,-9.098
-4.98052,-103.271,-9.4118
-4.98048,-103.271,-9.7255
-4.98044,-103.271,-10.196
-4.9804,-103.271,-10.51
-4.98036,-103.584,-10.824
-4.98032,-103.271,-11.137
-4.98028,-103.584,-11.451
-4.98024,-103.584,-11.608
-4.9802,-103.271,-11.922
-4.98016,-103.584,-12.235
-4.98012,-103.898,-12.549
-4.98008,-103.898,-12.706
-4.98004,-103.898,-13.02
-4.98,-103.584,-13.176
-4.97996,-103.584,-13.333
-4.97992,-103.584,-13.49
-4.97988,-103.584,-13.647
-4.97984,-103.898,-13.804
-4.9798,-103.584,-13.961
-4.97976,-103.898,-14.118
-4.97972,-103.898,-14.118
-4.97968,-103.898,-14.275
-4.97964,-103.898,-14.275
-4.9796,-103.898,-14.431
-4.97956,-103.898,-14.431
-4.97952,-103.898,-14.431
-4.97948,-103.898,-14.431
-4.97944,-103.898,-14.431
-4.9794,-103.898,-14.431
-4.97936,-103.898,-14.431
-4.97932,-103.898,-14.431
-4.97928,-103.898,-14.431
-4.97924,-103.898,-14.118
-4.9792,-103.898,-14.118
-4.97916,-103.584,-13.961
-4.97912,-103.898,-13.961
-4.97908,-103.898,-13.804
-4.97904,-104.212,-13.647
-4.979,-104.212,-13.49
-4.97896,-104.212,-13.333
-4.97892,-104.212,-13.176
-4.97888,-104.212,-13.02
-4.97884,-104.212,-12.706
-4.9788,-104.212,-12.549
-4.97876,-104.212,-12.235
-4.97872,-104.525,-12.078
-4.97868,-104.212,-11.765
-4.97864,-104.212,-11.608
-4.9786,-104.525,-11.294
-4.97856,-104.212,-10.98
-4.97852,-104.525,-10.667
-4.97848,-104.525,-10.51
-4.97844,-104.525,-10.196
-4.9784,-104.525,-9.8824
-4.97836,-104.525,-9.4118
-4.97832,-104.525,-9.098
-4.97828,-104.525,-8.7843
-4.97824,-104.525,-8.4706
-4.9782,-104.525,-8.1569
-4.97816,-104.525,-7.6863
-4.97812,-104.525,-7.3725
-4.97808,-104.525,-6.902
-4.97804,-104.525,-6.4314
-4.978,-104.525,-6.1176
-4.97796,-104.212,-5.6471
-4.97792,-104.525,-5.1765
-4.97788,-104.525,-4.7059
-4.97784,-104.212,-4.2353
-4.9778,-104.525,-3.7647
-4.97776,-104.212,-3.2941
-4.97772,-104.212,-2.8235
-4.97768,-104.525,-5.0196
-4.97764,-104.212,-2.3529
-4.9776,-104.212,-4.549
-4.97756,-104.212,-4.549
-4.97752,-104.212,-5.0196
-4.97748,-104.525,-5.9608
-4.97744,-104.212,-5.9608
-4.9774,-104.525,-6.7451
-4.97736,-104.212,-6.902
-4.97732,-104.212,-7.5294
-4.97728,-104.525,-8
-4.97724,-104.212,-8.4706
-4.9772,-104.212,-8.7843
-4.97716,-104.212,-9.098
-4.97712,-104.212,-9.4118
-4.97708,-104.212,-9.7255
-4.97704,-104.212,-10.039
-4.977,-104.212,-10.353
-4.97696,-104.212,-10.667
-4.97692,-104.212,-10.824
-4.97688,-104.525,-11.137
-4.97684,-103.898,-11.451
-4.9768,-104.212,-11.765
-4.97676,-104.212,-11.765
-4.97672,-103.898,-12.078
-4.97668,-104.212,-12.392
-4.97664,-103.898,-12.549
-4.9766,-104.212,-12.706
-4.97656,-104.212,-12.706
-4.97652,-103.898,-12.863
-4.97648,-104.212,-13.02
-4.97644,-103.898,-13.176
-4.9764,-103.898,-13.333
-4.97636,-104.212,-13.333
-4.97632,-103.898,-13.49
-4.97628,-103.898,-13.49
-4.97624,-104.212,-13.49
-4.9762,-103.898,-13.647
-4.97616,-104.212,-13.647
-4.97612,-103.898,-13.647
-4.97608,-103.898,-13.647
-4.97604,-103.898,-13.647
-4.976,-103.898,-13.647
-4.97596,-103.898,-13.49
-4.97592,-103.898,-13.49
-4.97588,-103.898,-13.333
-4.97584,-103.898,-13.333
-4.9758,-103.584,-13.176
-4.97576,-103.898,-13.176
-4.97572,-103.584,-12.863
-4.97568,-103.898,-12.706
-4.97564,-103.898,-12.549
-4.9756,-103.584,-12.549
-4.97556,-103.898,-12.235
-4.97552,-103.584,-12.078
-4.97548,-103.584,-11.922
-4.97544,-103.898,-11.608
-4.9754,-103.584,-11.451
-4.97536,-103.584,-11.137
-4.97532,-103.584,-10.98
-4.97528,-103.584,-10.667
-4.97524,-103.584,-10.353
-4.9752,-103.584,-10.039
-4.97516,-103.584,-9.8824
-4.97512,-103.584,-9.5686
-4.97508,-103.584,-9.2549
-4.97504,-103.584,-8.9412
-4.975,-103.584,-8.6275
-4.97496,-103.584,-8.3137
-4.97492,-103.584,-8
-4.97488,-103.584,-7.5294
-4.97484,-103.584,-7.0588
-4.9748,-103.584,-6.7451
-4.97476,-103.584,-6.4314
-4.97472,-103.584,-5.9608
-4.97468,-103.584,-5.6471
-4.97464,-103.584,-5.1765
-4.9746,-103.584,-4.7059
-4.97456,-103.584,-4.3922
-4.97452,-103.584,-3.9216
-4.97448,-103.584,-3.451
-4.97444,-103.584,-2.9804
-4.9744,-103.584,-2.5098
-4.97436,-103.584,-4.2353
-4.97432,-103.584,-2.8235
-4.97428,-103.271,-4.8627
-4.97424,-103.584,-4.2353
-4.9742,-103.584,-5.3333
-4.97416,-103.584,-5.4902
-4.97412,-103.584,-6.2745
-4.97408,-103.584,-6.5882
-4.97404,-103.584,-7.0588
-4.974,-103.584,-7.5294
-4.97396,-103.584,-8
-4.97392,-103.584,-8.3137
-4.97388,-103.584,-8.7843
-4.97384,-103.584,-9.098
-4.9738,-103.584,-9.4118
-4.97376,-103.584,-9.8824
-4.97372,-103.584,-10.196
-4.97368,-103.898,-10.353
-4.97364,-104.212,-10.667
-4.9736,-104.212,-10.98
-4.97356,-103.898,-11.294
-4.97352,-103.898,-11.451
-4.97348,-103.898,-11.765
-4.97344,-103.898,-11.922
-4.9734,-103.898,-12.235
-4.97336,-103.898,-12.392
-4.97332,-104.212,-12.549
-4.97328,-103.898,-12.863
-4.97324,-103.898,-12.863
-4.9732,-104.212,-13.02
-4.97316,-103.898,-13.176
-4.97312,-104.212,-13.333
-4.97308,-104.212,-13.49
-4.97304,-103.898,-13.49
-4.973,-104.212,-13.49
-4.97296,-104.212,-13.647
-4.97292,-104.212,-13.647
-4.97288,-104.212,-13.804
-4.97284,-104.212,-13.804
-4.9728,-104.212,-13.804
-4.97276,-104.212,-13.804
-4.97272,-104.212,-13.804
-4.97268,-104.212,-13.804
-4.97264,-104.212,-13.647
-4.9726,-104.212,-13.647
-4.97256,-104.212,-13.49
-4.97252,-104.212,-13.49
-4.97248,-104.212,-13.49
-4.97244,-104.212,-13.176
-4.9724,-104.212,-13.176
-4.97236,-104.212,-13.02
-4.97232,-104.212,-12.863
-4.97228,-104.212,-12.706
-4.97224,-104.212,-12.549
-4.9722,-104.212,-12.392
-4.97216,-104.212,-12.235
-4.97212,-104.212,-12.078
-4.97208,-104.525,-11.765
-4.97204,-104.212,-11.608
-4.972,-104.212,-11.294
-4.97196,-104.525,-11.137
-4.97192,-104.212,-10.824
-4.97188,-104.525,-10.667
-4.97184,-104.212,-10.353
-4.9718,-104.212,-10.039
-4.97176,-104.212,-9.7255
-4.97172,-104.212,-9.4118
-4.97168,-104.212,-9.098
-4.97164,-104.212,-8.9412
-4.9716,-104.212,-8.4706
-4.97156,-104.525,-8
-4.97152,-104.525,-7.6863
-4.97148,-104.525,-7.3725
-4.97144,-104.525,-6.902
-4.9714,-104.525,-6.5882
-4.97136,-104.525,-6.1176
-4.97132,-104.212,-5.8039
-4.97128,-104.212,-5.3333
-4.97124,-104.212,-4.8627
-4.9712,-104.212,-4.3922
-4.97116,-104.212,-3.9216
-4.97112,-104.212,-3.6078
-4.97108,-104.212,-3.1373
-4.97104,-104.212,-5.6471
-4.971,-104.212,-2.3529
-4.97096,-104.212,-5.8039
-4.97092,-104.212,-4.3922
-4.97088,-104.212,-6.1176
-4.97084,-104.212,-6.1176
-4.9708,-104.212,-6.7451
-4.97076,-104.212,-7.2157
-4.97072,-104.212,-7.5294
-4.97068,-104.212,-8.1569
-4.97064,-104.212,-8.6275
-4.9706,-104.212,-9.098
-4.97056,-104.212,-9.4118
-4.97052,-104.212,-9.7255
-4.97048,-104.212,-10.039
-4.97044,-104.212,-10.51
-4.9704,-104.212,-10.824
-4.97036,-104.212,-11.137
-4.97032,-104.212,-11.294
-4.97028,-103.898,-11.765
-4.97024,-104.212,-11.922
-4.9702,-103.898,-12.235
-4.97016,-104.212,-12.392
-4.97012,-104.212,-12.706
-4.97008,-103.898,-12.863
-4.97004,-104.212,-13.176
-4.97,-103.898,-13.333
-4.96996,-103.898,-13.49
-4.96992,-103.898,-13.647
-4.96988,-103.898,-13.804
-4.96984,-103.898,-13.961
-4.9698,-103.898,-14.118
-4.96976,-103.898,-14.118
-4.96972,-103.898,-14.275
-4.96968,-103.898,-14.431
-4.96964,-103.898,-14.431
-4.9696,-103.898,-14.431
-4.96956,-103.898,-14.588
-4.96952,-103.898,-14.431
-4.96948,-103.898,-14.588
-4.96944,-103.898,-14.588
-4.9694,-103.898,-14.588
-4.96936,-103.584,-14.431
-4.96932,-103.898,-14.431
-4.96928,-103.584,-14.431
-4.96924,-103.584,-14.275
-4.9692,-103.898,-14.275
-4.96916,-103.584,-14.118
-4.96912,-103.898,-13.961
-4.96908,-103.584,-13.961
-4.96904,-103.584,-13.804
-4.969,-103.584,-13.647
-4.96896,-103.584,-13.333
-4.96892,-103.584,-13.176
-4.96888,-103.584,-13.02
-4.96884,-103.584,-12.863
-4.9688,-103.584,-12.706
-4.96876,-103.584,-12.392
-4.96872,-103.584,-12.235
-4.96868,-103.584,-11.922
-4.96864,-103.584,-11.608
-4.9686,-103.584,-11.294
-4.96856,-103.584,-11.137
-4.96852,-103.584,-10.824
-4.96848,-103.584,-10.51
-4.96844,-103.584,-10.196
-4.9684,-103.584,-9.8824
-4.96836,-103.271,-9.5686
-4.96832,-103.584,-9.2549
-4.96828,-103.584,-8.9412
-4.96824,-103.584,-8.4706
-4.9682,-103.584,-8.1569
-4.96816,-103.271,-7.8431
-4.96812,-103.584,-7.3725
-4.96808,-103.584,-6.902
-4.96804,-103.271,-6.5882
-4.968,-103.584,-6.2745
-4.96796,-103.271,-5.6471
-4.96792,-103.584,-5.3333
-4.96788,-103.584,-4.8627
-4.96784,-103.271,-4.3922
-4.9678,-103.584,-3.9216
-4.96776,-103.584,-3.451
-4.96772,-103.584,-2.9804
-4.96768,-103.584,2.5098
-4.96764,-103.584,-2.9804
-4.9676,-103.584,-4.8627
-4.96756,-103.584,-4.549
-4.96752,-103.584,-5.3333
-4.96748,-103.584,-5.8039
-4.96744,-103.584,-6.2745
-4.9674,-103.584,-6.7451
-4.96736,-103.898,-7.0588
-4.96732,-103.584,-7.6863
-4.96728,-103.898,-8
-4.96724,-103.898,-8.6275
-4.9672,-103.898,-8.9412
-4.96716,-103.898,-9.2549
-4.96712,-103.584,-9.5686
-4.96708,-103.898,-10.039
-4.96704,-103.898,-10.196
-4.967,-103.898,-10.51
-4.96696,-103.898,-10.667
-4.96692,-103.898,-10.98
-4.96688,-103.898,-11.294
-4.96684,-103.898,-11.608
-4.9668,-103.898,-11.765
-4.96676,-104.212,-12.078
-4.96672,-103.898,-12.235
-4.96668,-104.212,-12.392
-4.96664,-103.898,-12.549
-4.9666,-103.898,-12.706
